Accession Id,Artist,Credit Line,Display Dimensions,Geometry,Location Description,Medium,Source,Title,Location
T2009.16.h,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L6 : East Wall,,San Francisco Arts Commission,Untitled,
T2009.16.a-j,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : North and South Residences : L6,,San Francisco Arts Commission,"Earth, Air, Fire, Water",
T2009.16.e,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L6 : Southeast Wall,Cotton thread tapestry,San Francisco Arts Commission,Air,
T2009.16.g,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L6 : Southwest Wall,,San Francisco Arts Commission,Fire,
T2009.16.i,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L6 : Northeast Wall,Cotton thread tapestry,San Francisco Arts Commission,Earth,
T2009.16.f,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L6 : Northwest Wall,,San Francisco Arts Commission,Water,
T2009.16.b,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L6 : Southwest Wall,Mixed media,San Francisco Arts Commission,Fire,
T2009.16.j,"Chamberlain, Ann and Lubell, Bernie",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L6 : Southeast Wall,Cotton thread tapestry,San Francisco Arts Commission,Air,
1988.43,"Champagne, Lee Roy",Commissioned by the San Francisco Art Commission for the Lombard Street Parking Garage.,,"(-122.4360411,37.7998069)",City Department : DPT : Lombard and Fillmore Parking Garage,glass blocks and neon lights,San Francisco Arts Commission,The Grail,"Lombard St
"
1995.15,"Cheng, Carl",Commissioned for the New Sheriff's Facility,,"(-122.403768,37.775252)","Public Display : District 6 : Sheriff's Facility, 7th and Bryant","redwood, steel construction",San Francisco Arts Commission,Heliostats,
1934.24,"Chesse, Ralph A.",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Children at Play,
1982.3,"Choi, Man Lin",Gift from the Korean Government,"77"" H X 94"" W X 65"" D","(-122.3916833,37.795664)","Public Display : District 3 : Ferry Park, Embarcadero",Bronze,San Francisco Arts Commission,Movement: The First 100 Years,
1989.22,"Chomenko, Mary",Commissioned by the San Francisco Art Commission for the Clean Water Program,"84 "" diameter approx","(-122.5079516,37.749111)",Public Display : District 4 : Great Highway at Pacheco,cast bronze,San Francisco Arts Commission,Ocean Beach Fossil,
1993.2.a-mmm,"Collins, Goto, Reiko",Commissioned by the San Francisco Art Commission for the San Andreas Water Treatment Facility.,various; total Wall dimension is approx. 30' in length. Number of parts is 64.,"(-122.4194155,37.7749295)",City Department : PUC : San Andreas Water Ozonation Facility,"Photography, computer-generated text and sounds",San Francisco Arts Commission,Aqua Pura,
1977.57,"Concha, Jerry",Purchased by the San Francisco Arts Commission for the San Francisco General Hospital.,"300"" X 120""","(-122.4044431,37.7557795)","City Department : SFGH, rooftop",Mosaic-tile mural.,San Francisco Arts Commission,Roof Mural,
1919.1,"Connor, Gerome",Gift of James D. Phelan,7' H,"(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse",Bronze,San Francisco Arts Commission,Robert Emmet (1778-1803),
1886.1,"Conrads, Carl H.",Gift of the Major General C.W. Callum,8' H,"(-122.4835193,37.76904)","Public Display : District 1 : GGP, south side of JFK",Granite,San Francisco Arts Commission,General Henry W. Halleck (1815-1872),
T2009.4.a-f,"Corliss, Troy",,,"(-122.4278691,37.7424244)",Public Display : District 8 : Upper Noe Recreation Center : 30th and Day Streets,Stainless steel and glass,San Francisco Arts Commission,Noe Valley Natives,
1976.91,"Coullaut-Valera, Frederico",Gift from the government of Spain to the San Francisco Art Commission,"91/2' H X 38"" W X 44"" D","(-122.4835175,37.6986166)","Public Display : District 7 : Sunset Parking Lot, Sunset and Lake Merced",Bronze,San Francisco Arts Commission,Statue of King Carlos III,
1936.4.a-d,"Cravath, Dorothy and Forbes, Helen",WPA Mural Project for the Mothers' House at the Fleishhacker Zoo,,"(-122.5049211,37.7336173)","Public Display : District 4 : SF Zoo, Mother's Building",Fresco,San Francisco Arts Commission,Noah's Ark,
1977.6,"Cravath, Ruth Wakefield",,,"(-122.4184094,37.7793133)",Public Display : District 6 : City Hall,,San Francisco Arts Commission,Mayor Alioto,
1973.27,"Cravath, Ruth Wakefield",,,"(-122.3876578,37.7138806)","Public Display : District 10 : Candlestick Stadium gates, Jamestown Ave.",Concrete,San Francisco Arts Commission,Saint Francis,
1948.2,"Cravath, Ruth Wakefield",Commissioned by the San Francisco Art Commission for City Hall,Over lifesize bust on 5' H shaft,"(-122.4184094,37.7793133)",Public Display : District 6 : City Hall,Bronze,San Francisco Arts Commission,Angelo J. Rossi (1878-1948),
2001.2,"Cronin, Don",,,"(-122.4184094,37.7793133)",Public Display : District 6 : City Hall,bronze and granite,San Francisco Arts Commission,Bust of Michael M. O'Shaugnessy,
1977.37,"Crumpler, Dewey",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"48"" H X 74 1/2"" W Framed","(-122.389979,37.615223)",Airport : T1 Food Court,Gouache on paper,San Francisco Arts Commission,Untitled,
2005.9,"Crutcher, Colette and Barr, Aileen",,,"(-122.4737841,37.7618763)",Public Display : District 4 : 16th Avenue,,San Francisco Arts Commission,16th Avenue Tiled Steps Project,
2000.5.2,Crutcher/Roller,Commissioned by the SFAC for art enrichment for the Oceanview Library.,,"(-122.4799043,37.7213122)",City Department : Oceanview Library,Cast Concrete,San Francisco Arts Commission,Art Panel,
2000.5.1-2,Crutcher/Roller,Commissioned by the Public Art Program for art enrichment of the Oceanview Library,108 in. x 108 in.,"(-122.4659468,37.7142194)","Public Display : District 11 : SFPL, OceanView : 345 Randolph St",Cast concrete,San Francisco Arts Commission,Art Panels,"345 Randolph St
"
2000.5.1,Crutcher/Roller,Commissioned by the SFAC for art enrichment for the Oceanview Library.,,"(-122.4799043,37.7213122)",City Department : Oceanview Library,Cast Concrete,San Francisco Arts Commission,Art Panel,
1937.4,"Cummings, M. Earl",Located at southwest corner of 19th Avenue and Ulloa.,"18"" X 36""","(-122.4754828,37.7411866)","Public Display : District 4 : 19th Ave. at Ulloa, SW corner",Bronze,San Francisco Arts Commission,Carl G. Larsen,
1923.1,"Cummings, M. Earl",Bequest of Corinne Rideout for the use of the Park Department in embellishing Golden Gate Park.,5' H,"(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse",Granite,San Francisco Arts Commission,Rideout Fountain,
1930.1,"Cummings, M. Earl",Purchased in 1930 by popular subscription (52 parlors of the Native Sons and Daughters of the Golden,,"(-122.473305,37.7715966)","Public Display : District 1 : GGP, Redwood Memorial Grove",Bronze,San Francisco Arts Commission,Doughboy,
1917.1,"Cummings, M. Earl",Gift of Maria Becker,3' H,"(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse, east of deYoung","Bronze, stone and landscaping",San Francisco Arts Commission,Pool of Enchantment,
1908.3.a-b,"Cummings, M. Earl",Gift of Suzanna Brown,Two 4' L sculptures on 9' H granite boulder,"(-122.4658805,37.7734009)","Public Display : District 1 : GGP, Fulton at 8th Ave.",Bronze,San Francisco Arts Commission,Bear and Lion,"Fulton
"
1908.1,"Cummings, M. Earl",Gift of the Scots of San Francisco,8' H atop an 8' granite base,"(-122.4835193,37.76904)","Public Display : District 1 : GGP, JFK near 7th Ave.",Bronze,San Francisco Arts Commission,Robert Burns (1759-1796),
1921.1,"Cummings, M. Earl",Purchase funds raised by the San Francisco Firemen in 1922,6' H X 3',"(-122.4116033,37.7898163)",Public Display : District 3 : 870 Bush St.,Bronze,San Francisco Arts Commission,Dennis T. Sullivan (1852-1906) Plaque,"870 Bush St
"
1907.1,"Cummings, M. Earl",Gift of the National Society of Colonial Dames in California.,"30"" sculpture atop a 4' H shaft","(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse, deYoung entrance",Bronze,San Francisco Arts Commission,Sun Dial,
1905.1,"Cummings, M. Earl",Gift of the sculptor to the city of San Francisco.,,"(-122.4109539,37.8008791)",Public Display : District 3 : Columbus Avenue at Powell and Union,Bronze,San Francisco Arts Commission,Man Drinking Water,
1944.1,"Cummings, M. Earl",Gift of A.B. Spreckles,"5'6"" H","(-122.4835193,37.76904)","Public Display : District 1 : GGP, south side of JFK at Rhod. Dell",Bronze,San Francisco Arts Commission,John McLaren (1846-1943),
1934.18,"Cuneo, Rinaldo",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Oil,San Francisco Arts Commission,Bay Area Hills,
1934.26,"Cunningham, Ben F.",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Outdoor Life,
2008.6,"Daub, Firmin, Hendrickson Sculpture Group",Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,,"(-122.4184094,37.7793133)",Public Display : District 6 : City Hall : Supervisor's Rotunda,bronze and marble with gold leaf,San Francisco Arts Commission,Harvey Milk Commemorative Bust,
T2009.5.a-h,"Davis, Michael and Schwartzenberg, Susan",,,"(-122.4347522,37.7694087)",Public Display : District 8 : Harvey Milk Center for Recreational Arts : Duboce ,Mixed media,San Francisco Arts Commission,"Homage to the Amateur; The American Dream, A Tribute to Harvey Milk; Bio/Obscura",
1979.47,"Davis, Ron",Purchased by the San Francisco Art Commission for the San Francisco International Airport,34 in. x 43 in.,"(-122.389979,37.615223)",Airport : Terminal 1 : Foodcourt,Seriagraph on Paper,San Francisco Arts Commission,Twin Wave,
1979.46,"Davis, Ron",Purchased by the San Francisco Art Commission for the San Francisco International Airport,34 in. x 43 in.,"(-122.389979,37.615223)",Airport : Terminal 1 : Foodcourt,Seriagraph on Paper,San Francisco Arts Commission,Wide Wave,
1934.8,"Dean, Mallette (Harold)",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Stockbroker and Scientist-Inventor,
1980.6,"Defeo, Jay",Purchased by the San Francisco Art Commission for the San Francisco International Airport,96,"(-122.467485,37.771673)",Museum : deYoung,"Mixed media on masonite; oil, plaster, tape, hardboard.",San Francisco Arts Commission,Loop Series 4: Masquerade in Black,
1979.32,"DeForest, Roy",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,"67"" H X 85"" W","(-122.389979,37.615223)",Airport : Terminal 2 : Gate 51A,Varnished polymer on canvas,San Francisco Arts Commission,Homage to Zane Grey,
1987.42,"Demetrios, Aristedes",Gift of the Cyril Lerner Foundation,7' H X 4' W X 4' D,"(-122.464215,37.7798186)",City Department : SFPD : Richmond Station : 6th Ave. and Anza : 7th Ave. Minipar,Painted steel,San Francisco Arts Commission,Red Gothic,
1973.22,"Demetrios, Aristides",Purchased by the San Francisco Art Commission for San Francisco City College,114 in. x 60 in. x 48 in.,"(-122.451725,37.7277894)",Public Display : District 11 : CCSF : Phelan Campus : Administration Building,Cast bronze,San Francisco Arts Commission,Sentinels,
T2009.17.l,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1994: Staff and Residentes Celebrate the Rededication of the Bell Tower,
T2009.17.j,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1974-1977: Gerald Simon Theater Entertains the Community,
2000.15,"deSoto, Lewis",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,"plaques are 12"" diameter; floor is 12, 000 sq feet","(-122.389979,37.615223)","Airport : International Terminal, Arrivals","bronze, terrazzo, brass",San Francisco Arts Commission,On The Air,
2009.1.d,"deSoto, Lewis",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 in. x 120 in.,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1949-1958: Community Activities at Laguna Honda,
T2009.17.m,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1999: Proposition A for the Laguna Honda Project Gets 73% Voter Approval,
2009.1.c,"deSoto, Lewis",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 119 1/2 in.,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital  : Historic Lobby,Tapestry,San Francisco Arts Commission,1947-1954: University of California . . .,
T2009.17.k,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1990-2000: Volunteers Contribute to Life at Laguna Honda,
2006.7,"deSoto, Lewis",,variable,"(-122.389979,37.615223)",Airport : IT : Boarding Areas A and G,Mixed media,San Francisco Arts Commission,"Shining Paths,San Francisco Sister Cities",
1998.4,"deSoto, Lewis",Commissioned for Art Enrichment of the courthouse,varies,"(-122.41883,37.780382)","City Department : Civic Center Courthouse, 400 McAllister : Jury Assembly Room :","Maple, stainless steel, glass, lighting",San Francisco Arts Commission,Jury Assembly Room,
T2009.17.a-p,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,Woven,
2009.1.b,"deSoto, Lewis",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 119 1/2 in.,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1929-1941: Patient Care During the Great Depression,
T2009.17.c,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1909: President Theodore Roosevelt Visits the Relief Home at Laguna Honda,
T2009.17.b,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1908: The Construction of Clarendon Hall,
T2009.17.d,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1926: Mayor James Rolf, Jr. Dedicates the Laguna Honda Main Hospital Building",
T2009.17.f,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1947-1954: University of California, San Francisco . . .",
T2009.17.e,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1929-1941: Patient Care During the Great Depression,
T2009.17.g,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1949-1958: Community Activities at Laguna Honda,
T2009.17.a,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,1865-1906: The Foundation of the Almshouse and Relief Home at Laguna Honda,
T2009.17.h,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1934-1954-1982: Glen Wessel's Murals are Created, Lost and Rediscovered",
2009.1.a,"deSoto, Lewis",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission,80 1/2 in. x 116 in.,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Historic Lobby,Tapestry,San Francisco Arts Commission,1908: The Construction of Clarendon Hall,
T2009.17.i,"deSoto, Lewis",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,cotton thread tapestry,San Francisco Arts Commission,"1954-1997: Virginia Leishman, Nursing Director",
1970.32,"DeStaebler, Stephen",Commissioned by the San Francisco Art Commission for San Francisco City College,8 square feet,"(-122.451725,37.7277894)","Public Display : District 11 : CCSF, Student Union",Fired clay/oxides,San Francisco Arts Commission,Fireplace and Hood,
1986.16,"DeStaebler, Stephen",Purchased by the San Francisco Art Commission for the Moscone Parking Garage,"79"" H X 18"" W X 13 1/4"" D","(-122.3994074,37.784337)","Public Display : District 6 : Ped. Plaza, north of Moscone Parking Garage",Bronze,San Francisco Arts Commission,Man with Flame,
1989.21,"Deutsch, Richard",Commissioned by the San Francisco Art Commission for the Clean Water Program,"6' 8"" diameter","(-122.5069516,37.7416749)",Public Display : District 4 : Great Highway at Taraval,"Marble, bronze, terrazzo",San Francisco Arts Commission,Propeller,
1957.27,"Di Colbertaldo, Vittorio",Gift to the City of San Francisco by the Italian community of San Francisco.,12' tall marble surround 24 ',"(-122.40587,37.802409)",Public Display : District 3 : Telegraph Hill,Bronze,San Francisco Arts Commission,Christopher Columbus,
1995.13,"Di Suvero, Mark",Purchased by the San Francisco Art Commission for the Waterfront Transportation Project,60' H X 30' W X 30' D,"(-122.417975,37.776651)","Public Display : District 6 : Embarcadero, north of Ballpark",Metal and paint,San Francisco Arts Commission,Sea Change,
1979.66,"Diebenkorn, Richard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","(-122.389979,37.615223)",City Department : San Francisco International Airport  : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
1979.65,"Diebenkorn, Richard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","(-122.389979,37.615223)",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
1979.62,"Diebenkorn, Richard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","(-122.389979,37.615223)",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
1979.63,"Diebenkorn, Richard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"30"" H X 22"" W","(-122.389979,37.615223)",City Department : San Francisco International Airport : John Martin's Office,Drypoint and etching,San Francisco Arts Commission,Untitled,
1979.33,"Dill, Laddie John",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,60 in. x 84 in.,"(-122.389979,37.615223)",Airport : Terminal 2 : Gate 59,"Cement, polymer and glass",San Francisco Arts Commission,Untitled,
1986.7,"Dine, Jim","Gift on Convention Plaza, Inc.",,"(-122.4194155,37.7749295)","Public Display : District 6 : Convention Plaza Office Building, 3rd and Howard",Bronze,San Francisco Arts Commission,Venus with Rope,
1923.3,"Dixon, Maynard",Commissioned by the Spring Valley Water Co.,,"(-122.4194155,37.7749295)","Public Display : District 3 : 425 Mason St., Lobby",oil,San Francisco Arts Commission,Landscape,
1979.51,"Dixon, Willard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"56""H X 96"" W","(-122.389979,37.615223)",Airport : Terminal 2 : South Arrival Lounge,Oil on canvas,San Francisco Arts Commission,Above Bolinas,
1977.38,"Dixon, Willard",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"56"" H X 96"" W","(-122.389979,37.615223)",Airport : Terminal 2 : South Arrival Lounge,Oil on canvas,San Francisco Arts Commission,Death Valley II,
1999.20.a-e,"Donahue, Marcia",Purchased by the Public Art Program for Chinatown Park,"varies from 30"" L X 30"" W to 52"" L X 42"" W","(-122.4194155,37.7749295)",Public Display : District 3 : Woh Hei Yeun Park : Powell St. Between Jackson and,Granite,San Francisco Arts Commission,Five Carved Stones,
1996.3,"Donahue, Scott",Commissioned by the San Francisco Art Commission for the Taraval Police Station.,,"(-122.4194155,37.7749295)","City Department : Taraval Police Station, 2345 24th Ave., Community Room entranc",Fiberglass,San Francisco Arts Commission,"Kate, Allan, Javier, Ting, Sloanie",
T2009.44,"Donahue, Scott",,,"(-122.467743,37.78187)",Public Display : District 1 : Richmond Branch Library : 351 9th Ave.,,San Francisco Arts Commission,Untitled [Richmond Library],"351 9th Ave
"
T2009.30.a-b,"Donahue, Scott",,,"(-122.451011,37.7701867)",Public Display : Richmond Branch Library,Bronze and porcelain enamel,San Francisco Arts Commission,To This Place,
1894.1,"Dore, Paul Gustave",Gift of M.H. de Young,"11' H X 6' 8"" W X 6' 8"" D","(-122.4666711,37.7703537)",Public Display : District 1 : GGP : Music Concourse,Bronze,San Francisco Arts Commission,La poeme de la vigne,
1985.47,"Downie, Romana Anzi",Gift of Brooks Camera,,"(-122.415783,37.778864)",Public Display : District 6 : SFPL : History Center : 6th Floor,Cast bronze,San Francisco Arts Commission,Bust of George Moscone,
1986.23,"Dvortcsak, Michael",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"87"" H X 72"" W","(-122.389979,37.615223)",Airport : Gates 81-83,Oil and wax on canvas,San Francisco Arts Commission,Sublimens,
1994.18.1-3,"Dwyer, Gary",Commissioned for the San Francisco Arts Commission for the San Francisco Police Department,"18 1/2""H X 9'8""W X 20' (l); 18 1/2""H X 12 3/4""W Framed panels","(-122.4194155,37.7749295)",City Department : Mission Police Station : 630 Valencia Street : Lobby,Fabricated stone; text panels; lighting,San Francisco Arts Commission,Seven Dancing Stones and Seven Dancing Stars Stories,
T2009.35.a-c,"Echelman, Janet",Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport,,"(-122.389979,37.615223)",Airport : Terminal 2 : Recomposure Area : Post-security,"POWDER-COATED STEEL, COLORED FIBER, COMPUTER-PROGRAMMED
AIRFLOW & COLORED LIGHT",San Francisco Arts Commission,Untitled [T-2 interior],
1938.1,"Edstrom, David","Placed in front of the main entrance of Laguna Honda Home, 7th Avenue and Dewey",8' H,"(-122.4556651,37.7478586)",Public Display : District 7 : Laguna Honda Hospital,Cast stone,San Francisco Arts Commission,Florence Nightingale (1820-1910),
1979.42,"Elliott, Lillian",,40 in. x 150 in.,"(-122.4194155,37.7749295)",City Department : Dept. Social Services : 170 Otis St. : Elevator Lobby,Fiber tapestry,San Francisco Arts Commission,Untitled,
1955.21,"Erckenbrack, Mary E.",,,"(-122.4348103,37.7842191)",Public Display : District 5 : Hamilton Rec. Center,Carved and glazed ceramic,San Francisco Arts Commission,Ceramic Mural on Athletics,
1985.8.1-7,"Eversley, Frederick",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"19"" 38"" in diameter","(-122.389979,37.615223)",Airport : Boarding Area B,Cast resin,San Francisco Arts Commission,Untitled,
1986.63,"Fernandez, Rudy",Purchased by the San Francisco Art Commission for the Mission Recreation Center,"84"" H X 60"" W","(-122.412999,37.75820100000001)",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St.,Acrylic,San Francisco Arts Commission,Mission Triptych #3,"2450 Harrison St
"
1986.62,"Fernandez, Rudy",Purchased by the San Francisco Art Commission for the Mission Recreation Center,"84""H X 60""W","(-122.412999,37.75820100000001)",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St.,Acrylic,San Francisco Arts Commission,Mission Triptych #2,"2450 Harrison St
"
2003.3,Fine and McCarren,Commissioned by the San Francisco Arts Commission for the San Francisco Zoo,,"(-122.5049211,37.7336173)",Public Display : District 4 : SF Zoo,"bronze,concrete,glass,plants,plastic,porcelain enamel",San Francisco Arts Commission,Split Mound,
2008.7.a-b,"Finneran, Bean",,,"(-122.4194155,37.7749295)",Public Display : District 7 : Junipero Serra Playground : Recreation Center,Glazed ceramic tile,San Francisco Arts Commission,Untitled,
2003.1.1-4,"Fischer, R. M.",Commissioned by the San Francisco Arts Commission,,"(-122.4075,37.7880556)",Public Display : District 3 : Union Square,"granite, stainless steel, glass, aluminum",San Francisco Arts Commission,Union Square Colomnade,
1991.3,"Fleming, Alan",Purchased by the San Francisco Art Commission for Kezar Stadium.,"Main Gate: 9' H X 17'6"" W","(-122.4194155,37.7749295)","Public Display : District 1 : Kezar Stadium, N, S and West gates",Galvanized metal,San Francisco Arts Commission,Kezar Stadium Gates,
2002.2.1c,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1j,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1i,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1b,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.3,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",paint stencil,San Francisco Arts Commission,"""Stenciled Fortunes"" within ""Photos of People from the Neighborhood enlarged and",
2002.2.1g,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1d,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1a,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1f,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1,"Fletcher, Harrell and Rubin, John",Commissioned for the North Beach Parking Garage,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People From the Neighborhood Enlarged and Attached to the Building, an",
2002.2.2,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Paint,San Francisco Arts Commission,"Photos of People From the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1k,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
2002.2.1h,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
